ICAO,Latitude,Longitude
KMFI,44.6369018555,-90.1893005371
KISW,44.3602981567,-89.8389968872
KCWI,41.8311004639,-90.3291015625
KBVY,42.5842018127,-70.9164962769
VI73,27.2082996368,73.7114028931
UUMO,55.5116996765,37.5071983337
CYRQ,46.3527984619,-72.679397583
KPOF,36.7738990784,-90.3248977661
KSMQ,40.6259994507,-74.6701965332
KEPM,44.9100990295,-67.0127029419
KEOK,40.4598999023,-91.4284973145
EGPT,56.439201355,-3.3722200394
EGCK,53.101819444,-4.337613889
EDLF,51.3338890076,6.3594441414
KSTP,44.9345016479,-93.0599975586
ESNY,61.2615013123,17.0991001129
EINC,53.0710983276,-6.0452799797
VLSV,15.7094392077,106.410698891
EDAI,52.8266677856,12.5419435501
LEFM,40.8886108398,-4.2375001907
RJOE,34.5332984924,136.6719970703
UHPK,56.2386016846,162.68800354
0WI8,43.1389007568,-88.4722976685
UHPO,56.0900001526,159.876663208
UODD,73.5178070068,80.3796691895
YBEE,-30.1867008209,139.5579986572
EIBN,51.668598175,-9.48416996
FAAN,-30.6800003052,26.7299995422
FACO,-29.9064006805,22.3166999817
FAAL,-22.6790008545,29.0555000305
FABR,-25.716869,30.97518
KHAO,39.3638000488,-84.5220031738
HKBU,0.5762079954,34.5534515381
HKBR,-1.1000000238,39.9500007629
HKBA,0.4570850134,34.130279541
HKEM,-0.57327,37.49726
HKGT,0.5329999924,38.516998291
HKGA,-0.4635080099,39.6483001709
HKHO,-1.5219999552,40.0040016174
HKHB,-0.6000000238,34.466999054
HKIS,0.3381709456,37.5916938782
HKKR,-0.4169999957,35.25
HKKL,-2.9106099606,38.0652008057
FMME,-19.8392214824,47.0637130737
FMSL,-24.2356947547,45.3045272827
UUYX,65.4372940063,52.2003364563
UNBG,51.9667015076,85.8332977295
KFLD,43.7711982727,-88.4884033203
KPCZ,44.33330154,-89.01979828
KSTE,44.5452003479,-89.5302963257
UHMI,68.8683013916,-179.3730010986
UEMA,66.4508590698,143.2615509033
KERY,46.3111991882,-85.4572982788
EDCP,54.1577796936,13.7744436264
EPGO,52.1844406128,21.2811107635
WI1A,-7.720389843,108.4899978638
KGQQ,40.7533988953,-82.7238006592
SETI,-0.7761110067,-75.5263977051
SESM,-1.5052399635,-78.0626983643
KCKV,36.6218986511,-87.4150009155
KLPC,34.665599823,-120.468002319
KMQS,39.97900009,-75.8655014
OABT,31.5597000122,64.3649978638
UBBL,38.7463989258,48.8180007935
UBBQ,40.826667,47.7125
UBBY,41.562222,46.667221
KLKP,44.2644996643,-73.9618988037
UEMM,62.103484,129.545288
YXCM,-36.242155,149.130147
KAOH,40.706902,-84.026703
ZKSD,39.745201,127.473999
KSSI,31.15180016,-81.39129639
KBVI,40.7724990845,-80.3914031982
KGGE,33.3116989136,-79.3196029663
KHDI,35.2201004028,-84.8323974609
KRNT,47.4930992126,-122.216003418
KPOC,34.0915985107,-117.7819976807
KCTY,29.6354999542,-83.1047973633
KCEU,34.6719017,-82.8864975
KBEC,37.6944999695,-97.2149963379
WIMG,-0.8749889731,100.351997375
KCZL,34.45539856,-84.93920135
KAJR,34.49990082,-83.55670166
KGTU,30.6788005829,-97.679397583
NY94,41.9715004,-73.86289978
EGSU,52.090801239,0.1319440007
KSNY,41.10129929,-102.9850006
YGKL,-23.1833000183,150.942001343
YRRB,-14.734814,134.525485
YMRT,-17.7000007629,145.1499938965
YIFL,-17.5594005585,146.0119934082
PHJR,21.3074,-158.070009
OABN,34.8170013428,67.8170013428
YOOM,-28.0993995667,140.1970062256
K6D9,44.312801,-83.422302
KMDQ,34.8614006,-86.55750275
KJYO,39.077999115,-77.5575027466
KANE,45.14500046,-93.21140289
SCIR,-33.6650009155,-78.9297027588
VRMV,3.4705555556,72.8358333333
ZGLG,26.338661,111.610043
LDLO,44.5657997131,14.3930997849
YOLW,-21.6683006287,115.1129989624
YTDR,-24.9932994843,150.0930023193
KSDC,43.23469925,-77.1210022
EGTF,51.3480987549,-0.5588889718
KBDU,40.0393981934,-105.225997925
EDAN,53.3597221375,11.615278244
EBTN,50.7817001343,4.9577798843
EDUW,53.9219436646,13.2188892365
EDTG,47.9027786255,7.6177778244
EDRB,49.945278,6.565
KPAO,37.461101532,-122.114997864
UEMT,64.5500030518,143.1150054932
LKVM,49.926899,16.185801
EBSP,50.4824981689,5.910299778
KFFZ,33.4608001709,-111.727996826
KP08,32.9359016418,-111.4270019531
KP52,34.7299995422,-112.035003662
EBNM,50.487999,4.76892
EBZH,50.970001,5.37507
KA39,32.9908056,-111.9185278
KE25,33.96889877,-112.7990036
ZSYA,32.5634,119.7198
KPTK,42.6655006409,-83.4200973511
GUKU,9.1605596542,-10.1244001389
KEEN,42.898399353,-72.2707977295
MUKW,23.1240005493,-81.3015975952
VRMO,0.7324,73.4336
07MT,48.4211006165,-106.5279998779
EGTO,51.3518981934,0.5033329725
SANR,-27.4966,-64.93595
FYKT,-26.5398006439,18.1114006042
KIOW,41.6391983032,-91.5465011597
ZWTP,43.0308,89.0987
SNCL,-13.3894443512,-38.9099998474
KMWM,43.9133987427,-95.1093978882
OG39,44.6617012024,-119.6520004272
ULPW,61.7360992432,30.6735992432
KANP,38.942902,-76.568398
FQCB,-14.815,36.529999
UIKB,57.8661003113,114.242996216
UKKV,50.270556,28.738611
EYVP,54.4848480225,24.9873733521
VCRI,6.284467,81.124128
KPEQ,31.3824005127,-103.5110015869
KHBG,31.26479912,-89.25279999
SDBK,-22.9395008087,-48.4679985046
SBAN,-16.2292,-48.964298
SDSC,-21.8754005432,-47.9037017822
KYKN,42.9166984558,-97.3859024048
OMBY,24.283611,52.580278
CZBM,45.2907981873,-72.7414016724
EGSM,52.4352989197,1.6183300018
VDKT,12.4879999161,106.0550003052
SCCL,-27.0781002045,-70.7953033447
SCPE,-22.9216995239,-68.1584014893
SLCC,-16.1910991669,-69.0955963135
ZLGY,36.0788888889,106.216944444
EGDA,51.88375,-5.119972
ZYCH,39.2666666667,122.666944444
EGKR,51.2136001587,-0.1386110038
YCCA,-26.7749996185,150.6170043945
KHWD,37.659198761,-122.122001648
NZMK,-41.123298645,172.9889984131
YSHR,-20.277221,148.755556
KARB,42.2229995728,-83.7455978394
YSHT,-36.4289016724,145.3930053711
YTEM,-34.4213981628,147.5119934082
YGAY,-25.6144008636,151.6190032959
YWCA,-31.5263996124,143.375
YIVO,-32.8833007813,144.3099975586
YMED,-32.3666992188,142.4049987793
YPCE,-33.3666992188,142.5879974365
YTLP,-30.9333000183,144.4170074463
LSGR,46.6136016846,7.6777801514
ZUBJ,27.267066,105.472097
UERL,60.7206001282,114.825996399
UHWK,44.2726,135.029
LTCS,37.4456634521,38.8955917358
LTBZ,39.107377,30.115724
ULOL,56.3810997009,30.6081008911
UNNE,55.0923995972,83.0045013428
UNKI,58.4794006348,99.0939025879
YPEC,-33.0667,151.647995
K4A7,33.389099,-84.332397
YBPI,-20.8033008575,149.2700042725
EKEL,55.7565002441,10.2484998703
LOIJ,47.5201,12.4497
EDPW,49.0641670227,11.2091665268
CYCN,49.1055984497,-81.0136032104
SBBP,-22.979162,-46.537508
YBLN,-33.6884231567,115.401596069
UESK,67.4805,153.7364
SLCR,-17.9136009216,-64.5177993774
YIVL,-29.888299942,151.143997192
YGLI,-29.6749992371,151.6889953613
EDQF,49.361111,10.669444
KIMM,26.43320084,-81.40100098
WA44,-5.7645702362,123.9169998169
66CA,35.6077003479,-121.1100006104
ZSYC,27.8025,114.3062
KPTB,37.1837997437,-77.5074005127
FZOK,-4.5329999924,26.6170005798
NZPG,-77.9634017944,166.5249938965
LKKT,49.4183006287,13.3219003677
KSBM,43.76959991,-87.85140228
YFDF,-22.290754,119.437143
VNKL,27.4106333137,86.6465950012
VNBR,29.5020008087,81.6689987183
UIAR,56.9133338928,118.2699966431
EKHG,56.1847000122,9.0444498062
EDNX,48.2394447327,11.5613889694
KMZJ,32.5106010437,-111.32800293
KGEU,33.5269012451,-112.2949981689
KSAD,32.85480118,-109.6350021
EDWV,52.9652786255,9.2827777863
EDNM,49.2224998474,12.296667099
ROKR,26.1683006287,127.292999268
SDAI,-22.7558002472,-47.2694015503
UASB,51.5909996033,75.2149963379
UWOD,51.5,59.936111
UWOH,52.078333,59.683333
KSIK,36.8988990784,-89.5617980957
NTTE,-17.013299942,-149.5870056152
KGFL,43.3412017822,-73.6102981567
K5B2,43.05130005,-73.86119843
KCGC,28.8673000336,-82.5712966919
KMTN,39.32569885,-76.4138031
KLHM,38.909198761,-121.3509979248
KFZI,41.19079971,-83.39450073
KIZG,43.9911003113,-70.9478988647
FA54,26.8544998169,-82.2511978149
KNEW,30.0424003601,-90.0282974243
KCOE,47.77429962,-116.8199997
KBMT,30.0706996918,-94.2157974243
KDNV,40.19919968,-87.59590149
YCBB,-31.3325004578,149.266998291
KTIX,28.514799118,-80.7992019653
FVBM,-16.8169994354,28.3500003815
YWVA,-33.240278,151.429722
GMFB,32.5143055556,-1.9830555556
HKNI,-0.3644140065,36.9784851074
KAAP,29.7224998474,-95.5883026123
KFCM,44.8272018433,-93.4570999146
FWLK,-12.0830001831,34.733001709
KOJC,38.84759903,-94.73760223
VCCS,7.9566698074,80.7285003662
EDHN,54.0794448853,9.9413890839
VTPT,16.8959999084,99.2533035278
CYLS,44.4852981567,-79.5556030273
CYEE,44.6833000183,-79.9282989502
CNU8,43.935798645,-79.2621994019
CND4,45.1108333333,-78.64
CNF4,44.3647003174,-78.7838973999
CYSN,43.1916999817,-79.1716995239
CNV8,44.441101,-79.962799
CNJ4,44.6776557839,-79.3102169037
CLA4,44.0894012451,-79.4950027466
CNK4,45.2575,-79.829697
CYHS,44.158298,-81.062798
KOQN,39.9901008606,-75.5819015503
KHEF,38.72140121,-77.51540375
KLBX,29.1086006165,-95.462097168
LKBU,49.9743995667,14.1780996323
ENRK,59.397499,11.3469
LTAL,41.314201355,33.7957992554
EGTR,51.6557998657,-0.3258329928
EGCF,53.5597000122,-0.8583329916
HSTR,4.4000000954,32.5830001831
K2H0,39.4104003906,-88.8453979492
ZLXH,34.8105,102.6447
ESSZ,59.1011009216,17.2110996246
LICB,36.994601,14.607182
WA77,47.1957015991,-122.0220031738
UHMO,64.6669998169,170.4170074463
UHMS,62.9207801819,152.4227752686
UESU,65.7485,150.8889
UHMH,62.7666664124,148.1466674805
UEMU,60.3569984436,134.4349975586
UEEA,58.6027984619,125.408996582
UEMO,60.3974990845,120.471000671
UERT,59.4580001831,112.56300354
EDHP,54.5363883972,8.6800003052
ZWNL,43.4318,83.3786
LFSQ,47.6556015015,7.0108299255
KFDW,34.3154983521,-81.1088027954
HDOB,11.9670000076,43.266998291
HDTJ,11.7829999924,42.9169998169
MGQC,15.0122003555,-91.1505966187
BINF,65.1318969727,-13.7463998795
LTBE,40.2332992554,29.0091991425
KDAW,43.2840995789,-70.9292984009
WAJR,-3.235,140.994
KEWK,38.0582008362,-97.2744979858
LFFQ,48.498652,2.338867
YBNS,-37.8875007629,147.5679931641
LHTA,46.3931007385,17.9174995422
KFBR,41.3918991089,-110.406997681
KS40,46.21340179,-119.7910004
KCLS,46.6769981384,-122.983001709
KM94,46.6874008179,-119.9209976196
KEVW,41.27479935,-111.0350037
KK83,39.9042015076,-95.7794036865
KLRO,32.89780045,-79.78289795
KACJ,32.1108017,-84.18890381
KEUF,31.9512996674,-85.1288986206
K6J4,33.9267997742,-81.7946014404
KMQI,35.91899872,-75.69550323
KAUO,32.61510086,-85.43399811
KCZG,42.078499,-76.096296
KEKY,33.31290054,-86.92590332
KA50,38.8744010925,-104.4100036621
KMIC,45.0620002747,-93.3538970947
K23M,32.0848999023,-88.738899231
KDBN,32.56439972,-82.98529816
NTGQ,-18.2956008911,-137.016998291
HUKB,-1.226111,29.96
MRGT,10.6833333969,-84.8333358765
SVSJ,8.9166669846,-71.9333343506
KCVO,44.49720001,-123.2900009
LRTZ,43.9841995239,28.6096992493
SCRT,-35.9605560303,-71.7933349609
MRST,10.0666666031,-84.8833312988
SDNS,-22.4624996185,-43.1305541992
SNKV,1.0427800417,-50.5167007446
YPMH,-29.716,135.5244
YCWR,-33.8446998596,148.6490020752
YCOY,-23.1299991608,113.7770004272
KOGD,41.1958999634,-112.0120010376
KW63,36.5957984924,-78.5600967407
KRKR,35.0215988159,-94.6212997437
KAKO,40.1755981445,-103.222000122
KSHN,47.2336006165,-123.1480026245
PANA,60.6902999878,-161.9790039063
PAPK,60.70289993,-161.7779999
PATJ,63.303333,-143.001111
CAB3,48.75,-123.233001709
EGHP,51.193901062,-1.2347199917
K2A5,35.9118003845,-79.6175994873
MYAW,27.2667007446,-78.3996963501
MYEB,24.0894884488,-76.3979172707
SYBT,6.3747701645,-58.6380996704
KDYL,40.3330001831,-75.1222991943
SPGM,-9.1330003738,-75.9499969482
SSTL,-20.7541999817,-51.6842002869
SSKW,-11.496,-61.4508
KOCW,35.5704994202,-77.0497970581
K7W6,35.5624008179,-75.9552001953
SCPQ,-42.340388,-73.715693
KSWO,36.1612014771,-97.0857009888
KOKM,35.6680984497,-95.9486999512
KCUH,35.9499015808,-96.7731018066
KCSM,35.3398017883,-99.2005004883
KWLD,37.168598175,-97.0375976562
KPWA,35.53419876,-97.64710236
KDTN,32.5401992798,-93.7450027466
KSEP,32.2153015137,-98.177696228
KF22,36.3856010437,-97.2771987915
KMNZ,31.6658992767,-98.1485977173
KADH,34.8042984009,-96.6713027954
KHQZ,32.7470016479,-96.5304031372
KDTO,33.2006988525,-97.1979980469
KEDC,30.3974931,-97.5663935
KRYW,30.4986000061,-97.9694976807
K11R,30.21899986,-96.3742981
K3R9,30.3575000763,-97.9944992065
K2F0,30.9057006836,-101.891998291
K1T7,29.8127002716,-98.4253005981
CYEL,46.351398468,-82.5614013672
KUKF,36.2228012085,-81.0982971191
KJZI,32.7009010315,-80.0028991699
KDAN,36.5728988647,-79.3360977173
K0V4,37.1417007446,-79.0164031982
UIKE,61.2750015259,108.029998779
KCQW,34.71289825,-79.95700073
KCHN,27.5149002075,-81.8805007935
YLIL,-37.6916999817,145.3670043945
GMMD,32.4000015259,-6.3333301544
LTCV,37.3647,42.0582
UENS,62.1850013733,117.6350021362
GQPZ,22.7563991547,-12.4835996628
DNAS,6.2033333333,6.6588888889
DNAI,4.8725,8.093
FLKS,-10.2166996002,31.1333007813
HTMB,-8.9169998169,33.466999054
HTMP,-6.355374,31.084116
HTSO,-10.6829996109,35.5830001831
HTMG,-6.7972202301,37.6530990601
ZYAS,41.105301,122.853996
ZUZY,27.5895,107.0007
KHYW,33.82849884,-79.12220001
ZYLD,47.7520555556,129.019125
ZUAS,26.2605555556,105.873333333
GASK,11.3330001831,-5.6999998093
YBWW,-27.558333,151.793333
ZYTN,42.2538888889,125.703333333
ZSSZ,31.2631,120.401001
EGCB,53.471698761,-2.3897199631
EGCV,52.8339004517,-2.7716701031
EGBM,52.8147010803,-1.7611099482
EGNU,53.9805984497,-0.8647220135
EGCJ,53.788458,-1.216877
WAOM,-0.9403250217,114.893875122
WAJM,-3.7018,137.957
WASB,-2.1033,133.5164
WASW,-2.721,134.5061
WIMN,2.25973,98.991898
WITG,2.4102799892,96.3255996704
WITC,4.25,96.2170028687
WAWB,-5.4868798256,122.5690002441
WAMK,1.1852799654,127.8960037231
WAMN,4.006939888,126.672996521
WRLA,0.3847,117.543
WIPI,-1.1278,102.135
WAWH,-6.1751,120.4362
WABL,-3.97648,137.6225
WAJO,-4.9071,140.6277
WABN,-4.71075,136.43515
YCMT,-22.7730998993,147.6210021973
YWBL,-38.29529953,142.4470062256
YRMD,-20.7019004822,143.1150054932
YCIN,-17.5813999176,123.82800293
WIMM,3.642222,98.885278
KAMN,43.322101593,-84.68800354
KHBI,35.65449905,-79.8946991
RKTP,36.703999,126.486
KACZ,34.7178993225,-78.0036010742
KEMV,36.6869010925,-77.4828033447
KEMT,34.086101532,-118.035003662
OAFR,32.3670005798,62.1829986572
VEPG,28.0660991669,95.3356018066
KI16,37.6003990173,-81.5593032837
UKCK,48.7056007385,37.6288986206
ENKA,69.0402984619,23.0340003967
LFQO,50.6871986389,3.0755600929
GUKR,10.6510000229,-14.5335998535
KSSF,29.3369998932,-98.4710998535
KJSV,35.4382019,-94.80280304
KJAS,30.88570023,-94.03489685
K87K,37.8567008972,-93.9990997314
KMRF,30.371099,-104.017997
KE38,30.3841991425,-103.683998108
GGBU,11.2973556519,-15.8380794525
MMCT,20.6413002014,-88.4461975098
YBUN,-33.3782997131,115.6770019531
KCCB,34.1115989685,-117.68800354
KIOB,38.05810165,-83.979599
KEKM,41.7193984985,-86.0031967163
KC03,41.4462013245,-85.9347991943
KCUB,33.970500946,-80.9952011108
KGMJ,36.60680008,-94.73860168
KMPR,38.35240173,-97.69129944
KGYH,34.7583007812,-82.3764038086
KPXE,32.5106010437,-83.7673034668
KHVS,34.4030990601,-80.1192016602
KIGX,35.935001,-79.065902
MMSC,16.6902999878,-92.5300979614
CDU9,42.8722000122,-79.5958023071
KSUT,33.9292984,-78.07499695
KFCI,37.40650177,-77.52500153
YATN,-17.2616996765,145.51499939
UIUB,54.3692016602,113.4789962769
MPRH,8.3758802414,-80.1278991699
KHNZ,36.36159897,-78.52919769
KLEE,28.82309914,-81.80870056
UUBL,56.126701355,40.3149986267
FATW,-27.2049999237,22.4818992615
FVMN,-15.7670001984,29.3829994202
SNZA,-22.2891998291,-45.9191017151
SNDV,-20.1807003021,-44.8708992004
URKE,46.68,38.21
UKDB,46.8149986267,36.7580986023
ZBER,43.4225,112.096667
EGBS,52.2416992188,-2.8811099529
KCNO,33.97470093,-117.637001
RJDK,33.0130996704,129.192001343
RJDO,33.1907997131,129.089996338
RJTF,35.6716995239,139.5279998779
RORH,24.0589008331,123.805999756
KUYF,39.93270111,-83.46199799
MUBR,22.6212997437,-79.1472015381
CDG2,44.6161003113,-65.7619018555
LSZW,46.756401062,7.6005601883
UHML,65.5800018311,-170.996673584
KPRB,35.67290115,-120.6269989
RKDU,37.4791666667,130.895555556
EFKY,60.5713996887,26.8960990906
KHAF,37.5134010315,-122.500999451
ZGHC,24.805,107.6997
YKDI,-33.9766998291,137.6600036621
KWJF,34.74110031,-118.2190018
YCWA,-22.9666996002,118.81300354
SNGA,-20.6464996338,-40.4919013977
SDUB,-23.4410991669,-45.0755996704
ORTL,30.9358005524,46.0900993347
LPOT,39.087502,-8.96278
YBRL,-16.0753002167,136.3020019531
EDNF,48.8224983215,13.3675003052
EGAD,54.5811004639,-5.6919398308
EGKH,51.156898,0.641667
EGLG,51.8025016785,-0.1580560058
EGMT,51.537505,0.367634
EGSG,51.6525001526,0.1558330059
VOBG,12.9499998093,77.6681976318
EGHR,50.8594017029,-0.7591670156
NZOA,-44.4866981506,169.9859924316
NZHT,-43.8652992249,169.0410003662
EDKM,51.3027763367,8.2391672134
SDHU,-22.9516677856,-43.1658325195
ZYFY,48.199494,134.366447
EKSY,61.7695999146,-6.8034100533
EKSR,61.6852989197,-6.7585000992
EKFA,61.5437011719,-6.7744197845
KTDF,36.28490067,-78.98419952
FADQ,-27.8493995667,32.3097000122
ZUKJ,26.972,107.988
ZHSN,31.626,110.34
ZBES,47.3106,119.9117
ZGHY,26.9053,112.627998
ZKWS,39.166801,127.486
UGMS,43.053597,42.749012
URMS,43.3222999573,45.0125999451
KASN,33.5699005127,-86.0509033203
KGMU,34.8479003906,-82.3499984741
KMKT,44.22159958,-93.91870117
TUPA,18.7271995544,-64.3296966553
KTOI,31.8603992462,-86.0121002197
KSCD,33.1717987061,-86.3054962158
KEDN,31.29969978,-85.89990234
KRYN,32.14220047,-111.1750030518
KALX,32.9146995544,-85.9629974365
YPKT,-14.25,129.529006958
YGPT,-11.4025001526,130.4219970703
EDHS,53.5611114502,9.4991674423
KMMK,41.5087013245,-72.829498291
YFLS,-33.730989,134.501
LSZO,47.1899986267,8.2047195435
LFTN,44.2444000244,4.0122199059
CYNR,57.3816986084,-111.700996399
CEW9,51.0778007507,-115.337997437
UIAE,50.0331077576,118.0611419678
KRJD,38.9701004028,-75.8663024902
KUWL,39.87590027,-85.32649994
KTQK,38.4743003845,-100.8850021362
KHDE,40.452099,-99.336502
KPTT,37.70159912,-98.74690247
UAON,46.0550003052,63.25
KAHQ,41.2412986755,-96.59400177
KLXN,40.7910003662,-99.7772979736
K19S,37.49140167,-100.8300018
KCBF,41.2592010498,-95.760597229
KOKK,40.5281982422,-86.0589981079
K2K7,37.4353981018,-95.6461029053
AK59,61.7956008911,-148.3549957275
KEHA,37.000702,-101.879997
KFTG,39.7853012085,-104.5429992676
KGBG,40.9379997253,-90.431098938
KGUY,36.6851005554,-101.508003235
KMEJ,37.2769012451,-100.3560028076
MO00,36.5917015076,-93.6669006348
KULS,37.60400009,-101.3740005
CO00,39.2799987793,-103.0670013428
KIDP,37.1584014893,-95.7783966064
K3AU,37.6716003418,-97.0779037476
KLQR,38.20859909,-99.08599854
KLZZ,31.1061992645,-98.1958999634
KBYY,28.9733009338,-95.8635025024
KPRX,33.6366004944,-95.4507980347
KCFV,37.09400177,-95.5718994141
24SC,33.935798645,-81.4297027588
KGXY,40.4374008179,-104.633003235
KM01,35.20069885,-90.05400085
UUOR,52.9347000122,36.0022010803
KFET,41.44910049,-96.52020264
KLGD,45.2901992798,-118.007003784
EPSY,53.4818992615,20.9377002716
KMPO,41.13750076,-75.37889862
KUKT,40.4351997375,-75.3818969727
CYBA,51.2073404699,-115.541861057
KBNG,33.9230995178,-116.850997925
EDFL,50.543888092,8.5902776718
LHTL,47.3452987671,18.9808006287
KOFK,41.9855003357,-97.4350967407
HUKO,2.953,34.1232
HUKJ,0.1968,32.55297
KAWO,48.16070175,-122.1589966
SNZR,-17.2425994873,-46.8830986023
SNKF,-20.7385997772,-43.7974014282
SNAP,-15.732000351,-43.3231010437
SNTO,-17.8922996521,-41.5135993958
SNBM,-21.1261005402,-42.3944015503
KTPF,27.915599823,-82.4493026733
LFYL,47.7047,6.54583
SDTK,-23.2243995667,-44.7202987671
SBBZ,-22.7709999084,-41.9628982544
SDAG,-22.9752998352,-44.3070983887
SDUN,-21.2192993164,-41.8759002686
SDMC,-22.919500351,-42.8308982849
SDRS,-22.4785003662,-44.4803009033
SDSK,-22.9297218323,-42.506942749
CEG4,51.4963989258,-112.7490005493
FZWE,-6.9829998016,23.0830001831
FZWT,-6.132999897,24.4829998016
FZGV,-1.048109,23.372501
SWRP,-10.250278,-59.383888
SWJU,-10.3058328629,-58.4894447327
SWJN,-11.4194440842,-58.7016677856
SWVC,-9.9794435501,-51.1422233582
SIZX,-11.2966,-57.5495
SWKC,-16.0436000824,-57.629901886
SWPL,-12.1983327866,-53.3816680908
SWTS,-14.6619997025,-57.4435005188
SWEK,-13.5744438171,-52.2705574036
SWVB,-14.9942,-59.9458
FZFU,2.1827800274,22.4817008972
SNOB,-3.6788899899,-40.3367996216
SNAL,-9.7753601074,-36.6291999817
SNQG,-6.8463897705,-43.0773010254
SNPC,-7.0620598793,-41.5237007141
FZNP,0.5749999881,29.4738998413
FZGN,-0.2169999927,20.8500003815
KMTP,41.076499939,-71.9207992554
KVPZ,41.45399857,-87.00710297
VRMD,5.1561,73.1302
WAPI,-7.9886097908,131.305999756
SUMO,-32.3378982544,-54.2167015076
SUPU,-32.3633003235,-58.0619010925
SUAG,-30.4006996155,-56.507900238
YMBD,-35.0666999817,139.2270050049
YHSM,-36.6697006226,142.1730041504
YSWH,-35.3758010864,143.5330047607
NFUL,-16.966,177.368
WARU,-5.80091,110.47838
FZRQ,-5.3944401741,26.9899997711
VLAP,14.814715357,106.821699142
FZCF,-7.3330001831,19.0170001984
SVFM,10.4850330353,-66.8435134888
SSOE,-26.7816009521,-53.5035018921
KLDM,43.96250153,-86.40789795
KRHV,37.332901001,-121.819000244
OOSH,24.38604,56.62541
OPSW,31.8894443512,72.3916702271
VNTH,27.04787,86.858022
VRNT,2.211,73.1533
VREI,5.7083,73.025
AYKT,-6.3054166667,155.728138889
LTCW,37.5497,44.2381
EPJG,50.8988990784,15.7855997086
VQBT,27.5622,90.7471
WAMI,1.123428,120.793658
UUYK,63.823299408,57.2799987793
USPT,59.5795478821,56.8576812744
SCSS,-53.3170013428,-68.6500015259
SAWL,-54.521900177,-67.1989974976
USDS,64.9308013916,77.8180999756
KCMA,34.2136993408,-119.09400177
EBLE,51.12,5.3072222
MNLP,11.523616,-85.702995
ZWAX,44.895,82.3
UNKS,56.2682991028,90.5708007813
CEC4,53.3191986084,-117.752998352
KWVI,36.9356994629,-121.790000916
VQGP,26.88456,90.46412
KJGG,37.239200592,-76.7161026001
YDLK,-29.013299942,138.4810028076
YWMC,-28.9067001343,136.3419952393
CJM9,49.767424,-94.49274
RPVZ,9.2142032232,123.472251892
CKM8,52.6067008972,-90.3768997192
YTAM,-25.801700592,149.8999938965
EDFG,50.1972236633,9.1700000763
EKAE,54.8527984619,10.4563999176
EDFT,50.6833343506,9.4108333588
EDFC,49.9388885498,9.0638885498
CYSE,49.7817001343,-123.162002563
EDFB,50.3358345032,8.8780555725
EDFN,50.8744430542,8.8149995804
EDHU,53.2075004578,9.5733327866
EDXU,53.2866668701,8.947221756
LDPV,45.1417007446,13.6305999756
KMRT,40.2247009277,-83.351600647
